,Run # 0 ASF,Run # 1 ASF,Run # 2 ASF,Run # 3 ASF,Run # 4 ASF,Run # 5 ASF,Run # 6 ASF,Run # 7 ASF,Run # 8 ASF,Run # 9 ASF,Avg ASF
76,1.3270208857887277e-05,1.3126939086609717e-05,1.3441435561858755e-05,1.3403741452870579e-05,1.3675758381862804e-05,1.3568988076090236e-05,1.3617336199734027e-05,1.3105661314153679e-05,1.3178035880199673e-05,1.4096461531219838e-05,1.3448456634248658e-05
77,1.3311631686268182e-05,1.3143739524197138e-05,1.3472628789161663e-05,1.342127010874232e-05,1.3684279473625956e-05,1.3590449698018829e-05,1.3639599723261536e-05,1.3116042709136964e-05,1.3186987561911488e-05,1.4110991353830095e-05,1.3467762062815419e-05
78,1.3350034831396876e-05,1.3178383498061254e-05,1.3489824473692752e-05,1.3447526900222717e-05,1.3699051925592166e-05,1.3605557743668398e-05,1.3645125147267827e-05,1.3128501882217967e-05,1.3195026322000308e-05,1.4130055933983418e-05,1.348690886581037e-05
79,1.338240337070777e-05,1.3202087223659791e-05,1.3504352722302775e-05,1.3473627176599457e-05,1.3722139801239826e-05,1.3622993864087912e-05,1.3672976887578905e-05,1.3140711552416404e-05,1.3204107662511755e-05,1.4146024624151833e-05,1.350714248852564e-05
80,1.34235631171546e-05,1.3223257677735347e-05,1.3539918860727879e-05,1.3528233433588014e-05,1.3747747457891003e-05,1.3628837781159246e-05,1.3703110171530213e-05,1.3151407891813024e-05,1.3206826288247367e-05,1.4172480802757163e-05,1.3532538348260385e-05
81,1.3451937404244992e-05,1.322640929638862e-05,1.3600466343003873e-05,1.3543406313679753e-05,1.3770757938876973e-05,1.3641594607655165e-05,1.3745761946865648e-05,1.3163085833827009e-05,1.3212875459442419e-05,1.4191392050495653e-05,1.355476871944801e-05
82,1.3475836710168373e-05,1.3240689490877136e-05,1.3651650458812047e-05,1.3582242823524402e-05,1.3784553725324892e-05,1.3654887849694424e-05,1.378441766392927e-05,1.3173335660032454e-05,1.3219395440775036e-05,1.42129285416135e-05,1.3577993836475153e-05
83,1.3498267826637123e-05,1.3254604625495455e-05,1.3678761321788491e-05,1.361334355589909e-05,1.3796949980996968e-05,1.3670013842274604e-05,1.3803733130295578e-05,1.3187400165324926e-05,1.3233384665656848e-05,1.4234535324282552e-05,1.359709944386516e-05
84,1.3514059986283242e-05,1.3269902202004209e-05,1.370017753990829e-05,1.3657890608180147e-05,1.381591797250282e-05,1.3678533657145948e-05,1.3824114459176586e-05,1.3215228133017461e-05,1.32398556127733e-05,1.4276241383539447e-05,1.3619192155453146e-05
85,1.352931503810673e-05,1.3296588054857169e-05,1.3718727414304198e-05,1.3695601824675419e-05,1.3844155638689157e-05,1.3691508264596704e-05,1.3854198255173286e-05,1.3246275771433545e-05,1.3257959654870318e-05,1.4286864730228227e-05,1.3642119464693476e-05
